Conformers numbered 1-30 were used for training.
Conformers numbered 31-80 were used for testing.
Conformers numbered 81-86 were used as the mixed training set

diethyl ether1
H   	    3.47171	   -3.48225	   -0.85136
H   	    1.78702	   -4.00561	   -0.74243

diethyl ether9
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    2.29756	   -1.82898	   -1.28807
C   	    2.74615	   -3.27814	   -1.28807
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.09870	   -1.16155	   -1.66274
H   	    1.41581	   -1.68249	   -1.94285
H   	    3.00964	   -3.59498	   -2.30473
H   	    3.62746	   -3.43404	   -0.65201
H   	    1.95964	   -3.95218	   -0.92381

diethyl ether10
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    2.55680	   -1.74873	   -1.21422
C   	    3.00539	   -3.19789	   -1.21422
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.41329	   -1.06417	   -1.37379
H   	    1.82689	   -1.55524	   -2.02506
H   	    3.47358	   -3.45137	   -2.17336
H   	    3.73877	   -3.39958	   -0.42233
H   	    2.16540	   -3.88848	   -1.06223

diethyl ether11
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    2.79489	   -1.67503	   -1.08390
C   	    3.24348	   -3.12419	   -1.08390
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.66139	   -0.98737	   -1.02096
H   	    2.24525	   -1.42573	   -2.01310
H   	    3.89982	   -3.31942	   -1.94093
H   	    3.80045	   -3.38049	   -0.17302
H   	    2.39472	   -3.81750	   -1.15125

diethyl ether12
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.00076	   -1.61131	   -0.90318
C   	    3.44934	   -3.06046	   -0.90318
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.83146	   -0.93472	   -0.62066
H   	    2.65144	   -1.30000	   -1.90754
H   	    4.26856	   -3.20528	   -1.61825
H   	    3.80964	   -3.37765	    0.08433
H   	    2.63694	   -3.74252	   -1.18674

diethyl ether13
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.16482	   -1.56052	   -0.68047
C   	    3.61341	   -3.00967	   -0.68047
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.91560	   -0.90867	   -0.19149
H   	    3.02656	   -1.18388	   -1.71327
H   	    4.56264	   -3.11424	   -1.22031
H   	    3.76591	   -3.39118	    0.33777
H   	    2.88080	   -3.66703	   -1.16704

diethyl ether14
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.27947	   -1.52503	   -0.42611
C   	    3.72806	   -2.97419	   -0.42611
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.90990	   -0.91044	    0.24658
H   	    3.35318	   -1.08277	   -1.43934
H   	    4.76839	   -3.05056	   -0.76564
H   	    3.67129	   -3.42047	    0.57550
H   	    3.11495	   -3.59455	   -1.09308

diethyl ether15
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.33935	   -1.50649	   -0.15193
C   	    3.78794	   -2.95565	   -0.15193
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.81461	   -0.93994	    0.67318
H   	    3.61610	   -1.00139	   -1.09848
H   	    4.87624	   -3.01717	   -0.27535
H   	    3.53019	   -3.46415	    0.78646
H   	    3.32851	   -3.52844	   -0.96829

diethyl ether16
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.34170	   -1.50577	    0.12930
C   	    3.79029	   -2.95492	    0.12930
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.63417	   -0.99579	    1.06848
H   	    3.80311	   -0.94350	   -0.70653
H   	    4.88117	   -3.01564	    0.22773
H   	    3.34916	   -3.52019	    0.96086
H   	    3.51155	   -3.47178	   -0.79847

diethyl ether17
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.28639	   -1.52289	    0.40453
C   	    3.73498	   -2.97204	    0.40453
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.37697	   -1.07541	    1.41410
H   	    3.90549	   -0.91180	   -0.28173
H   	    4.78296	   -3.04604	    0.72023
H   	    3.13663	   -3.58598	    1.09058
H   	    3.65556	   -3.42720	   -0.59153

diethyl ether18
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.17601	   -1.55706	    0.66094
C   	    3.62460	   -3.00621	    0.66094
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    3.05497	   -1.17509	    1.69395
H   	    3.91850	   -0.90778	    0.15616
H   	    4.58618	   -3.10696	    1.17923
H   	    2.90247	   -3.65846	    1.16958
H   	    3.75384	   -3.39678	   -0.35707

diethyl ether19
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    3.01568	   -1.60669	    0.88662
C   	    3.46427	   -3.05584	    0.88662
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    2.68314	   -1.29019	    1.89504
H   	    3.84153	   -0.93160	    0.58680
H   	    4.29996	   -3.19556	    1.58340
H   	    2.65758	   -3.73427	    1.19420
H   	    3.80181	   -3.38193	   -0.10602

diethyl ether20
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    2.81285	   -1.66947	    1.07108
C   	    3.26144	   -3.11863	    1.07108
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    2.27878	   -1.41536	    2.00801
H   	    3.67815	   -0.98218	    0.99015
H   	    3.93763	   -3.30772	    1.91394
H   	    2.41334	   -3.80987	    1.16329
H   	    3.79726	   -3.38334	    0.14997

diethyl ether21
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    2.57697	   -1.74249	    1.20572
C   	    3.02556	   -3.19164	    1.20572
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.86068	   -1.54478	    2.02761
H   	    3.43597	   -1.05714	    1.34746
H   	    3.51603	   -3.43823	    2.15548
